Date/Time,Site ID,Flow,Target 1 Concentration,Target 1,Target 1 Units,Target 1 Type,Sample Collection Method,Target 1 Detection Limit,Lab Method ID,Flow Units,Sample ID
2023-04-24,Site_FI_31,97194,,N2,gc/L,SARS,24-hour composite,8030,THL_kuo,m^3/d,Site_FI_31_S1
2023-04-24,Site_FI_28,263990,,N2,gc/L,SARS,24-hour composite,8030,THL_kuo,m^3/d,Site_FI_28_S1
2023-04-24,Site_FI_8,31005,,N2,gc/L,SARS,24-hour composite,8030,THL_kuo,m^3/d,Site_FI_8_S1
2023-04-24,Site_FI_15,56727,,N2,gc/L,SARS,24-hour composite,8030,THL_kuo,m^3/d,Site_FI_15_S1
2023-04-24,Site_FI_9,31455,,N2,gc/L,SARS,24-hour composite,8030,THL_kuo,m^3/d,Site_FI_9_S1
2023-04-24,Site_FI_25,59002,,N2,gc/L,SARS,24-hour composite,8030,THL_kuo,m^3/d,Site_FI_25_S1
2023-04-24,Site_FI_1,21897,,N2,gc/L,SARS,24-hour composite,8030,THL_kuo,m^3/d,Site_FI_1_S1
2023-04-24,Site_FI_29,84335,,N2,gc/L,SARS,24-hour composite,8030,THL_kuo,m^3/d,Site_FI_29_S1
2023-04-24,Site_FI_5,76401,,N2,gc/L,SARS,24-hour composite,8030,THL_kuo,m^3/d,Site_FI_5_S1
2023-04-24,Site_FI_17,28181,,N2,gc/L,SARS,24-hour composite,8030,THL_kuo,m^3/d,Site_FI_17_S1
2023-04-17,Site_FI_31,109521,,N2,gc/L,SARS,24-hour composite,8030,THL_kuo,m^3/d,Site_FI_31_S2
2023-04-17,Site_FI_28,277954,,N2,gc/L,SARS,24-hour composite,8030,THL_kuo,m^3/d,Site_FI_28_S2
2023-04-17,Site_FI_8,24959,,N2,gc/L,SARS,24-hour composite,8030,THL_kuo,m^3/d,Site_FI_8_S2
2023-04-17,Site_FI_15,52401,,N2,gc/L,SARS,24-hour composite,8030,THL_kuo,m^3/d,Site_FI_15_S2
2023-04-17,Site_FI_9,23042,,N2,gc/L,SARS,24-hour composite,8030,THL_kuo,m^3/d,Site_FI_9_S2
2023-04-17,Site_FI_26,22349,,N2,gc/L,SARS,24-hour composite,8030,THL_kuo,m^3/d,Site_FI_26_S1
2023-04-17,Site_FI_25,50696,,N2,gc/L,SARS,24-hour composite,8030,THL_kuo,m^3/d,Site_FI_25_S2
2023-04-17,Site_FI_1,15897,,N2,gc/L,SARS,24-hour composite,8030,THL_kuo,m^3/d,Site_FI_1_S2
2023-04-17,Site_FI_29,66973,,N2,gc/L,SARS,24-hour composite,8030,THL_kuo,m^3/d,Site_FI_29_S2
2023-04-17,Site_FI_5,93444,,N2,gc/L,SARS,24-hour composite,8030,THL_kuo,m^3/d,Site_FI_5_S2
2023-04-17,Site_FI_17,30307,,N2,gc/L,SARS,24-hour composite,8030,THL_kuo,m^3/d,Site_FI_17_S2
2023-04-11,Site_FI_31,115124,,N2,gc/L,SARS,24-hour composite,8030,THL_kuo,m^3/d,Site_FI_31_S3
2023-04-11,Site_FI_28,289713,,N2,gc/L,SARS,24-hour composite,8030,THL_kuo,m^3/d,Site_FI_28_S3
2023-04-11,Site_FI_8,23418,,N2,gc/L,SARS,24-hour composite,8030,THL_kuo,m^3/d,Site_FI_8_S3
2023-04-11,Site_FI_15,49298,,N2,gc/L,SARS,24-hour composite,8030,THL_kuo,m^3/d,Site_FI_15_S3
2023-04-11,Site_FI_9,20520,,N2,gc/L,SARS,24-hour composite,8030,THL_kuo,m^3/d,Site_FI_9_S3
2023-04-11,Site_FI_25,50233,,N2,gc/L,SARS,24-hour composite,8030,THL_kuo,m^3/d,Site_FI_25_S3
2023-04-11,Site_FI_1,14638,,N2,gc/L,SARS,24-hour composite,8030,THL_kuo,m^3/d,Site_FI_1_S3
2023-04-11,Site_FI_29,56347,,N2,gc/L,SARS,24-hour composite,8030,THL_kuo,m^3/d,Site_FI_29_S3
2023-04-11,Site_FI_5,78417,,N2,gc/L,SARS,24-hour composite,8030,THL_kuo,m^3/d,Site_FI_5_S3
2023-04-11,Site_FI_17,26238,,N2,gc/L,SARS,24-hour composite,8030,THL_kuo,m^3/d,Site_FI_17_S3
2023-04-03,Site_FI_31,121076,,N2,gc/L,SARS,24-hour composite,8030,THL_kuo,m^3/d,Site_FI_31_S4
2023-04-03,Site_FI_28,313194,,N2,gc/L,SARS,24-hour composite,8030,THL_kuo,m^3/d,Site_FI_28_S4
2023-04-03,Site_FI_8,16472,,N2,gc/L,SARS,24-hour composite,8030,THL_kuo,m^3/d,Site_FI_8_S4
2023-04-03,Site_FI_15,36627,,N2,gc/L,SARS,24-hour composite,8030,THL_kuo,m^3/d,Site_FI_15_S4
2023-04-03,Site_FI_9,16605,,N2,gc/L,SARS,24-hour composite,8030,THL_kuo,m^3/d,Site_FI_9_S4
2023-04-03,Site_FI_25,42782,,N2,gc/L,SARS,24-hour composite,8030,THL_kuo,m^3/d,Site_FI_25_S4
2023-04-03,Site_FI_1,12359,,N2,gc/L,SARS,24-hour composite,8030,THL_kuo,m^3/d,Site_FI_1_S4
2023-04-03,Site_FI_29,67155,,N2,gc/L,SARS,24-hour composite,8030,THL_kuo,m^3/d,Site_FI_29_S4
2023-04-03,Site_FI_5,95640,,N2,gc/L,SARS,24-hour composite,8030,THL_kuo,m^3/d,Site_FI_5_S4
2023-04-03,Site_FI_17,16215,,N2,gc/L,SARS,24-hour composite,8030,THL_kuo,m^3/d,Site_FI_17_S4
2023-03-27,Site_FI_31,248320,,N2,gc/L,SARS,24-hour composite,8030,THL_kuo,m^3/d,Site_FI_31_S5
2023-03-27,Site_FI_28,505925,,N2,gc/L,SARS,24-hour composite,8030,THL_kuo,m^3/d,Site_FI_28_S5
2023-03-27,Site_FI_8,18269,,N2,gc/L,SARS,24-hour composite,8030,THL_kuo,m^3/d,Site_FI_8_S5
2023-03-27,Site_FI_15,36939,,N2,gc/L,SARS,24-hour composite,8030,THL_kuo,m^3/d,Site_FI_15_S5
2023-03-27,Site_FI_9,16319,,N2,gc/L,SARS,24-hour composite,8030,THL_kuo,m^3/d,Site_FI_9_S5
2023-03-27,Site_FI_25,39844,,N2,gc/L,SARS,24-hour composite,8030,THL_kuo,m^3/d,Site_FI_25_S5
2023-03-27,Site_FI_1,12164,,N2,gc/L,SARS,24-hour composite,8030,THL_kuo,m^3/d,Site_FI_1_S5
2023-03-27,Site_FI_29,86964,,N2,gc/L,SARS,24-hour composite,8030,THL_kuo,m^3/d,Site_FI_29_S5
2023-03-27,Site_FI_5,166557,,N2,gc/L,SARS,24-hour composite,8030,THL_kuo,m^3/d,Site_FI_5_S5
2023-03-27,Site_FI_17,16146,,N2,gc/L,SARS,24-hour composite,8030,THL_kuo,m^3/d,Site_FI_17_S5
2023-03-20,Site_FI_31,141491,,N2,gc/L,SARS,24-hour composite,8030,THL_kuo,m^3/d,Site_FI_31_S6
2023-03-20,Site_FI_28,354685,,N2,gc/L,SARS,24-hour composite,8030,THL_kuo,m^3/d,Site_FI_28_S6
2023-03-20,Site_FI_8,15628,,N2,gc/L,SARS,24-hour composite,8030,THL_kuo,m^3/d,Site_FI_8_S6
2023-03-20,Site_FI_15,34698,,N2,gc/L,SARS,24-hour composite,8030,THL_kuo,m^3/d,Site_FI_15_S6
2023-03-20,Site_FI_9,15560,,N2,gc/L,SARS,24-hour composite,8030,THL_kuo,m^3/d,Site_FI_9_S6
2023-03-20,Site_FI_25,43353,,N2,gc/L,SARS,24-hour composite,8030,THL_kuo,m^3/d,Site_FI_25_S6
2023-03-20,Site_FI_1,12136,,N2,gc/L,SARS,24-hour composite,8030,THL_kuo,m^3/d,Site_FI_1_S6
2023-03-20,Site_FI_29,66707,,N2,gc/L,SARS,24-hour composite,8030,THL_kuo,m^3/d,Site_FI_29_S6
2023-03-20,Site_FI_5,127973,,N2,gc/L,SARS,24-hour composite,8030,THL_kuo,m^3/d,Site_FI_5_S6
2023-03-20,Site_FI_17,15539,,N2,gc/L,SARS,24-hour composite,8030,THL_kuo,m^3/d,Site_FI_17_S6
2023-03-13,Site_FI_31,88533,,N2,gc/L,SARS,24-hour composite,8030,THL_kuo,m^3/d,Site_FI_31_S7
2023-03-13,Site_FI_28,241429,,N2,gc/L,SARS,24-hour composite,8030,THL_kuo,m^3/d,Site_FI_28_S7
2023-03-13,Site_FI_8,14047,,N2,gc/L,SARS,24-hour composite,8030,THL_kuo,m^3/d,Site_FI_8_S7
2023-03-13,Site_FI_15,34480,,N2,gc/L,SARS,24-hour composite,8030,THL_kuo,m^3/d,Site_FI_15_S7
2023-03-13,Site_FI_9,14530,,N2,gc/L,SARS,24-hour composite,8030,THL_kuo,m^3/d,Site_FI_9_S7
2023-03-13,Site_FI_25,41191,,N2,gc/L,SARS,24-hour composite,8030,THL_kuo,m^3/d,Site_FI_25_S7
2023-03-13,Site_FI_1,12197,,N2,gc/L,SARS,24-hour composite,8030,THL_kuo,m^3/d,Site_FI_1_S7
2023-03-13,Site_FI_29,65355,,N2,gc/L,SARS,24-hour composite,8030,THL_kuo,m^3/d,Site_FI_29_S7
2023-03-13,Site_FI_5,64382,,N2,gc/L,SARS,24-hour composite,8030,THL_kuo,m^3/d,Site_FI_5_S7
2023-03-13,Site_FI_17,14192,,N2,gc/L,SARS,24-hour composite,8030,THL_kuo,m^3/d,Site_FI_17_S7
2023-03-06,Site_FI_31,95132,,N2,gc/L,SARS,24-hour composite,8030,THL_kuo,m^3/d,Site_FI_31_S8
2023-03-06,Site_FI_28,256969,,N2,gc/L,SARS,24-hour composite,8030,THL_kuo,m^3/d,Site_FI_28_S8
2023-03-06,Site_FI_8,13885,,N2,gc/L,SARS,24-hour composite,8030,THL_kuo,m^3/d,Site_FI_8_S8
2023-03-06,Site_FI_15,33096,,N2,gc/L,SARS,24-hour composite,8030,THL_kuo,m^3/d,Site_FI_15_S8
2023-03-06,Site_FI_9,14502,,N2,gc/L,SARS,24-hour composite,8030,THL_kuo,m^3/d,Site_FI_9_S8
2023-03-06,Site_FI_25,42359,,N2,gc/L,SARS,24-hour composite,8030,THL_kuo,m^3/d,Site_FI_25_S8
2023-03-06,Site_FI_1,11871,,N2,gc/L,SARS,24-hour composite,8030,THL_kuo,m^3/d,Site_FI_1_S8
2023-03-06,Site_FI_29,60244,,N2,gc/L,SARS,24-hour composite,8030,THL_kuo,m^3/d,Site_FI_29_S8
2023-03-06,Site_FI_5,72946,,N2,gc/L,SARS,24-hour composite,8030,THL_kuo,m^3/d,Site_FI_5_S8
2023-03-06,Site_FI_17,14813,,N2,gc/L,SARS,24-hour composite,8030,THL_kuo,m^3/d,Site_FI_17_S8
2023-02-27,Site_FI_31,95373,,N2,gc/L,SARS,24-hour composite,8030,THL_kuo,m^3/d,Site_FI_31_S9
2023-02-27,Site_FI_28,251900,,N2,gc/L,SARS,24-hour composite,8030,THL_kuo,m^3/d,Site_FI_28_S9
2023-02-27,Site_FI_8,14516,,N2,gc/L,SARS,24-hour composite,8030,THL_kuo,m^3/d,Site_FI_8_S9
2023-02-27,Site_FI_15,34850,,N2,gc/L,SARS,24-hour composite,8030,THL_kuo,m^3/d,Site_FI_15_S9
2023-02-27,Site_FI_9,14502,,N2,gc/L,SARS,24-hour composite,8030,THL_kuo,m^3/d,Site_FI_9_S9
2023-02-27,Site_FI_25,44631,,N2,gc/L,SARS,24-hour composite,8030,THL_kuo,m^3/d,Site_FI_25_S9
2023-02-27,Site_FI_1,12284,,N2,gc/L,SARS,24-hour composite,8030,THL_kuo,m^3/d,Site_FI_1_S9
2023-02-27,Site_FI_29,65059,,N2,gc/L,SARS,24-hour composite,8030,THL_kuo,m^3/d,Site_FI_29_S9
2023-02-27,Site_FI_5,65831,,N2,gc/L,SARS,24-hour composite,8030,THL_kuo,m^3/d,Site_FI_5_S9
2023-02-27,Site_FI_17,13749,,N2,gc/L,SARS,24-hour composite,8030,THL_kuo,m^3/d,Site_FI_17_S9
2023-02-20,Site_FI_31,111529,,N2,gc/L,SARS,24-hour composite,8030,THL_kuo,m^3/d,Site_FI_31_S10
2023-02-20,Site_FI_28,288701,,N2,gc/L,SARS,24-hour composite,8030,THL_kuo,m^3/d,Site_FI_28_S10
2023-02-20,Site_FI_8,14280,,N2,gc/L,SARS,24-hour composite,8030,THL_kuo,m^3/d,Site_FI_8_S10
2023-02-20,Site_FI_15,34965,,N2,gc/L,SARS,24-hour composite,8030,THL_kuo,m^3/d,Site_FI_15_S10
2023-02-20,Site_FI_9,15610,,N2,gc/L,SARS,24-hour composite,8030,THL_kuo,m^3/d,Site_FI_9_S10
2023-02-20,Site_FI_26,11651,,N2,gc/L,SARS,24-hour composite,8030,THL_kuo,m^3/d,Site_FI_26_S2
2023-02-20,Site_FI_25,45658,,N2,gc/L,SARS,24-hour composite,8030,THL_kuo,m^3/d,Site_FI_25_S10
2023-02-20,Site_FI_2,6795,,N2,gc/L,SARS,24-hour composite,8030,THL_kuo,m^3/d,Site_FI_2_S1
2023-02-20,Site_FI_1,12336,,N2,gc/L,SARS,24-hour composite,8030,THL_kuo,m^3/d,Site_FI_1_S10
2023-02-20,Site_FI_30,14872,,N2,gc/L,SARS,24-hour composite,8030,THL_kuo,m^3/d,Site_FI_30_S1
2023-02-20,Site_FI_29,65406,,N2,gc/L,SARS,24-hour composite,8030,THL_kuo,m^3/d,Site_FI_29_S10
2023-02-20,Site_FI_5,75441,,N2,gc/L,SARS,24-hour composite,8030,THL_kuo,m^3/d,Site_FI_5_S10
2023-02-20,Site_FI_17,15383,,N2,gc/L,SARS,24-hour composite,8030,THL_kuo,m^3/d,Site_FI_17_S10
2023-02-13,Site_FI_31,100470,,N2,gc/L,SARS,24-hour composite,8030,THL_kuo,m^3/d,Site_FI_31_S11
2023-02-13,Site_FI_28,261910,,N2,gc/L,SARS,24-hour composite,8030,THL_kuo,m^3/d,Site_FI_28_S11
2023-02-13,Site_FI_8,14527,,N2,gc/L,SARS,24-hour composite,8030,THL_kuo,m^3/d,Site_FI_8_S11
2023-02-13,Site_FI_15,35448,,N2,gc/L,SARS,24-hour composite,8030,THL_kuo,m^3/d,Site_FI_15_S11
2023-02-13,Site_FI_9,15336,,N2,gc/L,SARS,24-hour composite,8030,THL_kuo,m^3/d,Site_FI_9_S11
2023-02-13,Site_FI_25,45519,,N2,gc/L,SARS,24-hour composite,8030,THL_kuo,m^3/d,Site_FI_25_S11
2023-02-13,Site_FI_1,12205,,N2,gc/L,SARS,24-hour composite,8030,THL_kuo,m^3/d,Site_FI_1_S11
2023-02-13,Site_FI_29,63537,,N2,gc/L,SARS,24-hour composite,8030,THL_kuo,m^3/d,Site_FI_29_S11
2023-02-13,Site_FI_5,66298,,N2,gc/L,SARS,24-hour composite,8030,THL_kuo,m^3/d,Site_FI_5_S11
2023-02-13,Site_FI_17,16420,,N2,gc/L,SARS,24-hour composite,8030,THL_kuo,m^3/d,Site_FI_17_S11
2023-02-06,Site_FI_31,102709,,N2,gc/L,SARS,24-hour composite,8030,THL_kuo,m^3/d,Site_FI_31_S12
2023-02-06,Site_FI_28,277072,,N2,gc/L,SARS,24-hour composite,8030,THL_kuo,m^3/d,Site_FI_28_S12
2023-02-06,Site_FI_8,14449,,N2,gc/L,SARS,24-hour composite,8030,THL_kuo,m^3/d,Site_FI_8_S12
2023-02-06,Site_FI_15,36446,,N2,gc/L,SARS,24-hour composite,8030,THL_kuo,m^3/d,Site_FI_15_S12
2023-02-06,Site_FI_9,15227,,N2,gc/L,SARS,24-hour composite,8030,THL_kuo,m^3/d,Site_FI_9_S12
2023-02-06,Site_FI_25,45484,,N2,gc/L,SARS,24-hour composite,8030,THL_kuo,m^3/d,Site_FI_25_S12
2023-02-06,Site_FI_1,12024,,N2,gc/L,SARS,24-hour composite,8030,THL_kuo,m^3/d,Site_FI_1_S12
2023-02-06,Site_FI_29,64053,,N2,gc/L,SARS,24-hour composite,8030,THL_kuo,m^3/d,Site_FI_29_S12
2023-02-06,Site_FI_5,70155,,N2,gc/L,SARS,24-hour composite,8030,THL_kuo,m^3/d,Site_FI_5_S12
2023-02-06,Site_FI_17,15701,,N2,gc/L,SARS,24-hour composite,8030,THL_kuo,m^3/d,Site_FI_17_S12
2023-01-30,Site_FI_31,139331,,N2,gc/L,SARS,24-hour composite,8030,THL_kuo,m^3/d,Site_FI_31_S13
2023-01-30,Site_FI_28,324756,,N2,gc/L,SARS,24-hour composite,8030,THL_kuo,m^3/d,Site_FI_28_S13
2023-01-30,Site_FI_8,15691,,N2,gc/L,SARS,24-hour composite,8030,THL_kuo,m^3/d,Site_FI_8_S13
2023-01-30,Site_FI_15,37555,,N2,gc/L,SARS,24-hour composite,8030,THL_kuo,m^3/d,Site_FI_15_S13
2023-01-30,Site_FI_9,15830,,N2,gc/L,SARS,24-hour composite,8030,THL_kuo,m^3/d,Site_FI_9_S13
2023-01-30,Site_FI_25,47757,,N2,gc/L,SARS,24-hour composite,8030,THL_kuo,m^3/d,Site_FI_25_S13
2023-01-30,Site_FI_1,12765,,N2,gc/L,SARS,24-hour composite,8030,THL_kuo,m^3/d,Site_FI_1_S13
2023-01-30,Site_FI_29,69424,,N2,gc/L,SARS,24-hour composite,8030,THL_kuo,m^3/d,Site_FI_29_S13
2023-01-30,Site_FI_5,79761,,N2,gc/L,SARS,24-hour composite,8030,THL_kuo,m^3/d,Site_FI_5_S13
2023-01-30,Site_FI_17,16994,,N2,gc/L,SARS,24-hour composite,8030,THL_kuo,m^3/d,Site_FI_17_S13
2023-01-23,Site_FI_31,67072,,N2,gc/L,SARS,24-hour composite,8030,THL_kuo,m^3/d,Site_FI_31_S14
2023-01-23,Site_FI_28,362795,,N2,gc/L,SARS,24-hour composite,8030,THL_kuo,m^3/d,Site_FI_28_S14
2023-01-23,Site_FI_8,15636,,N2,gc/L,SARS,24-hour composite,8030,THL_kuo,m^3/d,Site_FI_8_S14
2023-01-23,Site_FI_15,37713,,N2,gc/L,SARS,24-hour composite,8030,THL_kuo,m^3/d,Site_FI_15_S14
2023-01-23,Site_FI_9,16275,,N2,gc/L,SARS,24-hour composite,8030,THL_kuo,m^3/d,Site_FI_9_S14
2023-01-23,Site_FI_26,12730,,N2,gc/L,SARS,24-hour composite,8030,THL_kuo,m^3/d,Site_FI_26_S3
2023-01-23,Site_FI_25,45067,,N2,gc/L,SARS,24-hour composite,8030,THL_kuo,m^3/d,Site_FI_25_S14
2023-01-23,Site_FI_2,7243,,N2,gc/L,SARS,24-hour composite,8030,THL_kuo,m^3/d,Site_FI_2_S2
2023-01-23,Site_FI_1,14152,,N2,gc/L,SARS,24-hour composite,8030,THL_kuo,m^3/d,Site_FI_1_S14
2023-01-23,Site_FI_30,17939,,N2,gc/L,SARS,24-hour composite,8030,THL_kuo,m^3/d,Site_FI_30_S2
2023-01-23,Site_FI_29,75636,,N2,gc/L,SARS,24-hour composite,8030,THL_kuo,m^3/d,Site_FI_29_S14
2023-01-23,Site_FI_5,100656,,N2,gc/L,SARS,24-hour composite,8030,THL_kuo,m^3/d,Site_FI_5_S14
2023-01-16,Site_FI_28,595564,,N2,gc/L,SARS,24-hour composite,8030,THL_kuo,m^3/d,Site_FI_28_S15
2023-01-16,Site_FI_8,17420,,N2,gc/L,SARS,24-hour composite,8030,THL_kuo,m^3/d,Site_FI_8_S15
2023-01-16,Site_FI_15,44811,,N2,gc/L,SARS,24-hour composite,8030,THL_kuo,m^3/d,Site_FI_15_S15
2023-01-16,Site_FI_9,17294,,N2,gc/L,SARS,24-hour composite,8030,THL_kuo,m^3/d,Site_FI_9_S15
2023-01-16,Site_FI_25,46915,,N2,gc/L,SARS,24-hour composite,8030,THL_kuo,m^3/d,Site_FI_25_S15
2023-01-16,Site_FI_1,11617,,N2,gc/L,SARS,24-hour composite,8030,THL_kuo,m^3/d,Site_FI_1_S15
2023-01-16,Site_FI_29,107239,,N2,gc/L,SARS,24-hour composite,8030,THL_kuo,m^3/d,Site_FI_29_S15
2023-01-16,Site_FI_5,227236,,N2,gc/L,SARS,24-hour composite,8030,THL_kuo,m^3/d,Site_FI_5_S15
2023-01-16,Site_FI_17,29627,,N2,gc/L,SARS,24-hour composite,8030,THL_kuo,m^3/d,Site_FI_17_S14
2023-01-09,Site_FI_28,246703,,N2,gc/L,SARS,24-hour composite,8030,THL_kuo,m^3/d,Site_FI_28_S16
2023-01-09,Site_FI_8,14027,,N2,gc/L,SARS,24-hour composite,8030,THL_kuo,m^3/d,Site_FI_8_S16
2023-01-09,Site_FI_15,33119,,N2,gc/L,SARS,24-hour composite,8030,THL_kuo,m^3/d,Site_FI_15_S16
2023-01-09,Site_FI_9,14492,,N2,gc/L,SARS,24-hour composite,8030,THL_kuo,m^3/d,Site_FI_9_S16
2023-01-09,Site_FI_25,40126,,N2,gc/L,SARS,24-hour composite,8030,THL_kuo,m^3/d,Site_FI_25_S16
2023-01-09,Site_FI_1,11738,,N2,gc/L,SARS,24-hour composite,8030,THL_kuo,m^3/d,Site_FI_1_S16
2023-01-09,Site_FI_29,59594,,N2,gc/L,SARS,24-hour composite,8030,THL_kuo,m^3/d,Site_FI_29_S16
2023-01-09,Site_FI_5,74512,,N2,gc/L,SARS,24-hour composite,8030,THL_kuo,m^3/d,Site_FI_5_S16
2023-01-09,Site_FI_17,15126,,N2,gc/L,SARS,24-hour composite,8030,THL_kuo,m^3/d,Site_FI_17_S15
2022-12-19,Site_FI_28,224479,,N2,gc/L,SARS,24-hour composite,8030,THL_kuo,m^3/d,Site_FI_28_S17
2022-12-19,Site_FI_8,14404,,N2,gc/L,SARS,24-hour composite,8030,THL_kuo,m^3/d,Site_FI_8_S17
2022-12-19,Site_FI_15,32530,,N2,gc/L,SARS,24-hour composite,8030,THL_kuo,m^3/d,Site_FI_15_S17
2022-12-19,Site_FI_9,14298,,N2,gc/L,SARS,24-hour composite,8030,THL_kuo,m^3/d,Site_FI_9_S17
2022-12-19,Site_FI_25,43432,,N2,gc/L,SARS,24-hour composite,8030,THL_kuo,m^3/d,Site_FI_25_S17
2022-12-19,Site_FI_29,59526,,N2,gc/L,SARS,24-hour composite,8030,THL_kuo,m^3/d,Site_FI_29_S17
2022-12-19,Site_FI_5,59117,,N2,gc/L,SARS,24-hour composite,8030,THL_kuo,m^3/d,Site_FI_5_S17
2022-12-19,Site_FI_17,13510,,N2,gc/L,SARS,24-hour composite,8030,THL_kuo,m^3/d,Site_FI_17_S16
2022-12-12,Site_FI_28,212473,,N2,gc/L,SARS,24-hour composite,8030,THL_kuo,m^3/d,Site_FI_28_S18
2022-12-12,Site_FI_8,14870,,N2,gc/L,SARS,24-hour composite,8030,THL_kuo,m^3/d,Site_FI_8_S18
2022-12-12,Site_FI_15,32398,,N2,gc/L,SARS,24-hour composite,8030,THL_kuo,m^3/d,Site_FI_15_S18
2022-12-12,Site_FI_9,14861,,N2,gc/L,SARS,24-hour composite,8030,THL_kuo,m^3/d,Site_FI_9_S18
2022-12-12,Site_FI_26,14881,,N2,gc/L,SARS,24-hour composite,8030,THL_kuo,m^3/d,Site_FI_26_S4
2022-12-12,Site_FI_25,43501,,N2,gc/L,SARS,24-hour composite,8030,THL_kuo,m^3/d,Site_FI_25_S18
2022-12-12,Site_FI_2,9071,,N2,gc/L,SARS,24-hour composite,8030,THL_kuo,m^3/d,Site_FI_2_S3
2022-12-12,Site_FI_1,12348,,N2,gc/L,SARS,24-hour composite,8030,THL_kuo,m^3/d,Site_FI_1_S17
2022-12-12,Site_FI_30,11845,,N2,gc/L,SARS,24-hour composite,8030,THL_kuo,m^3/d,Site_FI_30_S3
2022-12-12,Site_FI_29,59940,,N2,gc/L,SARS,24-hour composite,8030,THL_kuo,m^3/d,Site_FI_29_S18
2022-12-12,Site_FI_5,55777,,N2,gc/L,SARS,24-hour composite,8030,THL_kuo,m^3/d,Site_FI_5_S18
2022-12-12,Site_FI_17,13828,,N2,gc/L,SARS,24-hour composite,8030,THL_kuo,m^3/d,Site_FI_17_S17
2022-12-05,Site_FI_28,210981,,N2,gc/L,SARS,24-hour composite,8030,THL_kuo,m^3/d,Site_FI_28_S19
2022-12-05,Site_FI_8,14978,,N2,gc/L,SARS,24-hour composite,8030,THL_kuo,m^3/d,Site_FI_8_S19
2022-12-05,Site_FI_9,15787,,N2,gc/L,SARS,24-hour composite,8030,THL_kuo,m^3/d,Site_FI_9_S19
2022-12-05,Site_FI_25,43044,,N2,gc/L,SARS,24-hour composite,8030,THL_kuo,m^3/d,Site_FI_25_S19
2022-12-05,Site_FI_29,59123,,N2,gc/L,SARS,24-hour composite,8030,THL_kuo,m^3/d,Site_FI_29_S19
2022-12-05,Site_FI_5,57772,,N2,gc/L,SARS,24-hour composite,8030,THL_kuo,m^3/d,Site_FI_5_S19
2022-12-05,Site_FI_17,14136,,N2,gc/L,SARS,24-hour composite,8030,THL_kuo,m^3/d,Site_FI_17_S18
2022-11-28,Site_FI_28,204897,,N2,gc/L,SARS,24-hour composite,8030,THL_kuo,m^3/d,Site_FI_28_S20
2022-11-28,Site_FI_8,15645,,N2,gc/L,SARS,24-hour composite,8030,THL_kuo,m^3/d,Site_FI_8_S20
2022-11-28,Site_FI_15,33634,,N2,gc/L,SARS,24-hour composite,8030,THL_kuo,m^3/d,Site_FI_15_S19
2022-11-28,Site_FI_9,15547,,N2,gc/L,SARS,24-hour composite,8030,THL_kuo,m^3/d,Site_FI_9_S20
2022-11-28,Site_FI_25,43989,,N2,gc/L,SARS,24-hour composite,8030,THL_kuo,m^3/d,Site_FI_25_S20
2022-11-28,Site_FI_29,60233,,N2,gc/L,SARS,24-hour composite,8030,THL_kuo,m^3/d,Site_FI_29_S20
2022-11-28,Site_FI_5,59673,,N2,gc/L,SARS,24-hour composite,8030,THL_kuo,m^3/d,Site_FI_5_S20
2022-11-28,Site_FI_17,14946,,N2,gc/L,SARS,24-hour composite,8030,THL_kuo,m^3/d,Site_FI_17_S19
2022-11-21,Site_FI_24,98905,,N2,gc/L,SARS,24-hour composite,8030,THL_kuo,m^3/d,Site_FI_24_S1
2022-11-21,Site_FI_28,213383,,N2,gc/L,SARS,24-hour composite,8030,THL_kuo,m^3/d,Site_FI_28_S21
2022-11-21,Site_FI_8,16476,,N2,gc/L,SARS,24-hour composite,8030,THL_kuo,m^3/d,Site_FI_8_S21
2022-11-21,Site_FI_15,35613,,N2,gc/L,SARS,24-hour composite,8030,THL_kuo,m^3/d,Site_FI_15_S20
2022-11-21,Site_FI_9,16079,,N2,gc/L,SARS,24-hour composite,8030,THL_kuo,m^3/d,Site_FI_9_S21
2022-11-21,Site_FI_26,11914,,N2,gc/L,SARS,24-hour composite,8030,THL_kuo,m^3/d,Site_FI_26_S5
2022-11-21,Site_FI_25,44643,,N2,gc/L,SARS,24-hour composite,8030,THL_kuo,m^3/d,Site_FI_25_S21
2022-11-21,Site_FI_2,6942,,N2,gc/L,SARS,24-hour composite,8030,THL_kuo,m^3/d,Site_FI_2_S4
2022-11-21,Site_FI_1,11932,,N2,gc/L,SARS,24-hour composite,8030,THL_kuo,m^3/d,Site_FI_1_S18
2022-11-21,Site_FI_30,16500,,N2,gc/L,SARS,24-hour composite,8030,THL_kuo,m^3/d,Site_FI_30_S4
2022-11-21,Site_FI_29,63701,,N2,gc/L,SARS,24-hour composite,8030,THL_kuo,m^3/d,Site_FI_29_S21
2022-11-21,Site_FI_5,64758,,N2,gc/L,SARS,24-hour composite,8030,THL_kuo,m^3/d,Site_FI_5_S21
2022-11-21,Site_FI_17,16271,,N2,gc/L,SARS,24-hour composite,8030,THL_kuo,m^3/d,Site_FI_17_S20
2022-11-14,Site_FI_24,69925,,N2,gc/L,SARS,24-hour composite,8030,THL_kuo,m^3/d,Site_FI_24_S2
2022-11-14,Site_FI_28,244193,,N2,gc/L,SARS,24-hour composite,8030,THL_kuo,m^3/d,Site_FI_28_S22
